DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3337.6,0.141,2.573,54.114,4.045,6.411,8.625
3337.7,0.143,2.571,53.162,4.065,6.283,8.594
3337.8,0.143,2.57,53.001,4.071,6.189,8.578
3337.9,0.142,2.571,53.679,4.086,6.143,8.578
3338.0,0.138,2.573,55.266,4.094,6.128,8.625
3338.1,0.14,2.574,54.893,4.122,6.099,8.594
3338.2,0.139,2.573,53.519,4.131,6.044,8.578
3338.3,0.137,2.569,54.912,4.152,5.998,8.578
3338.4,0.136,2.566,57.45,4.129,6.007,8.547
3338.5,0.134,2.564,56.694,4.129,6.081,8.547
3338.6,0.132,2.566,56.255,4.137,6.188,8.578
3338.7,0.134,2.571,58.193,4.133,6.28,8.578
3338.8,0.137,2.577,55.344,4.112,6.321,8.578
3338.9,0.141,2.582,58.037,4.145,6.306,8.578
3339.0,0.144,2.583,58.918,4.137,6.28,8.578
3339.1,0.144,2.58,58.337,4.118,6.264,8.578
3339.2,0.144,2.574,59.154,4.103,6.251,8.578
3339.3,0.144,2.571,57.987,4.082,6.233,8.578
3339.4,0.144,2.571,59.519,4.095,6.212,8.578
3339.5,0.145,2.573,62.422,4.08,6.207,8.578
3339.6,0.146,2.576,62.631,4.007,6.237,8.578
3339.7,0.146,2.577,61.688,3.97,6.29,8.578
3339.8,0.148,2.576,62.915,3.947,6.322,8.578
3339.9,0.146,2.574,62.482,3.959,6.297,8.602
3340.0,0.148,2.57,60.693,3.95,6.233,8.625
3340.1,0.152,2.565,61.131,3.928,6.18,8.578
3340.2,0.152,2.559,63.334,3.865,6.164,8.578
3340.3,0.152,2.556,61.547,3.874,6.15,8.578
3340.4,0.151,2.555,62.571,3.819,6.091,8.578
3340.5,0.151,2.559,62.839,3.827,5.996,8.557
3340.6,0.152,2.565,60.707,3.779,5.925,8.557
3340.7,0.151,2.57,59.584,3.783,5.935,8.547
3340.8,0.148,2.572,59.973,3.745,6.011,8.562
3340.9,0.148,2.571,60.295,3.773,6.085,8.547
3341.0,0.141,2.57,61.049,3.734,6.103,8.601
3341.1,0.146,2.569,57.843,3.711,6.071,8.547
3341.2,0.148,2.569,58.981,3.687,6.045,8.547
3341.3,0.15,2.568,58.333,3.676,6.046,8.547
3341.4,0.149,2.567,59.73,3.685,6.057,8.547
3341.5,0.147,2.567,59.611,3.703,6.058,8.546
3341.6,0.148,2.57,58.755,3.712,6.084,8.469
3341.7,0.147,2.575,57.56,3.681,6.199,8.469
3341.8,0.146,2.583,56.46,3.685,6.402,8.547
3341.9,0.144,2.589,56.79,3.71,6.612,8.578
3342.0,0.145,2.591,57.506,3.722,6.715,8.578
3342.1,0.144,2.587,55.947,3.695,6.662,8.594
3342.2,0.146,2.578,58.436,3.711,6.517,8.625
3342.3,0.146,2.57,59.697,3.687,6.371,8.578
3342.4,0.149,2.564,58.965,3.691,6.279,8.602
3342.5,0.145,2.562,60.657,3.665,6.241,8.625
3342.6,0.148,2.564,58.878,3.672,6.214,8.601
3342.7,0.148,2.568,58.663,3.616,6.161,8.578
3342.8,0.149,2.572,59.401,3.698,6.076,8.562
3342.9,0.149,2.573,58.818,3.666,5.976,8.547
3343.0,0.147,2.572,57.156,3.683,5.898,8.547
3343.1,0.148,2.57,57.145,3.709,5.884,8.516
3343.2,0.147,2.569,58.409,3.788,5.952,8.5
3343.3,0.137,2.569,56.743,3.857,6.072,8.563
3343.4,0.137,2.572,56.337,3.872,6.176,8.625
3343.5,0.14,2.576,57.036,3.956,6.217,8.578
3343.6,0.14,2.58,57.377,4.018,6.192,8.578
3343.7,0.14,2.583,56.966,4.115,6.138,8.557
3343.8,0.141,2.584,57.4,4.105,6.091,8.557
3343.9,0.139,2.584,58.238,4.115,6.064,8.557
3344.0,0.141,2.583,60.181,4.16,6.051,8.557
3344.1,0.139,2.581,57.761,4.238,6.058,8.547
3344.2,0.138,2.579,57.827,4.348,6.101,8.578
3344.3,0.137,2.58,57.703,4.39,6.182,8.578
3344.4,0.136,2.583,54.399,4.446,6.276,8.578
3344.5,0.133,2.588,54.954,4.477,6.326,8.578
3344.6,0.129,2.592,53.705,4.444,6.285,8.594
3344.7,0.13,2.592,53.151,4.458,6.194,8.594
3344.8,0.132,2.59,52.821,4.496,6.117,8.547
3344.9,0.132,2.589,52.712,4.495,6.1,8.547
3345.0,0.13,2.59,52.144,4.509,6.157,8.578
3345.1,0.131,2.593,50.914,4.572,6.277,8.578
3345.2,0.13,2.597,49.279,4.487,6.416,8.625
3345.3,0.133,2.599,49.5,4.412,6.52,8.625
3345.4,0.138,2.601,50.188,4.248,6.57,8.625
3345.5,0.146,2.601,50.608,4.195,6.566,8.609
3345.6,0.149,2.598,51.672,4.176,6.53,8.578
3345.7,0.152,2.593,52.757,4.212,6.506,8.578
3345.8,0.154,2.589,53.524,4.284,6.531,8.609
3345.9,0.162,2.587,52.561,4.173,6.621,8.625
3346.0,0.172,2.587,53.298,3.848,6.758,8.625
3346.1,0.18,2.589,53.805,3.348,6.923,8.625
3346.2,0.184,2.59,53.962,2.968,7.121,8.625
3346.3,0.189,2.59,54.846,2.656,7.38,8.612
3346.4,0.185,2.589,53.717,2.51,7.661,8.625
3346.5,0.183,2.59,52.121,2.537,7.886,8.625
3346.6,0.181,2.593,48.865,2.868,7.975,8.585
3346.7,0.173,2.596,47.833,3.061,7.917,8.578
3346.8,0.171,2.601,45.208,3.163,7.812,8.542
3346.9,0.162,2.606,45.33,3.43,7.753,8.524
3347.0,0.153,2.612,44.532,3.593,7.749,8.543
3347.1,0.152,2.619,43.834,3.62,7.781,8.625
3347.2,0.153,2.625,42.455,3.425,7.825,8.625
3347.3,0.153,2.629,42.722,3.203,7.865,8.625
3347.4,0.156,2.631,40.999,3.038,7.875,8.578
3347.5,0.154,2.632,38.725,3.007,7.845,8.578
3347.6,0.15,2.632,36.736,2.992,7.802,8.578
3347.7,0.141,2.632,35.305,3.025,7.772,8.625
3347.8,0.138,2.63,34.006,3.087,7.773,8.578
3347.9,0.135,2.629,34.272,3.095,7.8,8.563
3348.0,0.134,2.629,34.938,3.085,7.848,8.578
3348.1,0.132,2.632,35.724,2.959,7.914,8.606
3348.2,0.137,2.635,35.66,2.889,7.981,8.578
3348.3,0.138,2.637,34.67,2.991,8.015,8.578
3348.4,0.138,2.635,34.981,3.027,7.999,8.578
3348.5,0.138,2.63,35.058,3.117,7.939,8.578
3348.6,0.137,2.627,35.981,3.146,7.858,8.578
3348.7,0.138,2.628,36.97,3.155,7.777,8.578
3348.8,0.142,2.632,39.25,3.112,7.709,8.562
3348.9,0.147,2.637,42.592,3.074,7.676,8.547
3349.0,0.15,2.639,47.181,3.006,7.699,8.563
3349.1,0.152,2.64,46.796,2.972,7.775,8.625
3349.2,0.16,2.641,49.233,2.962,7.862,8.578
3349.3,0.164,2.64,50.648,2.901,7.915,8.609
3349.4,0.17,2.637,51.271,2.824,7.914,8.625
3349.5,0.171,2.633,53.169,2.733,7.872,8.672
3349.6,0.178,2.631,56.042,2.673,7.854,8.625
3349.7,0.179,2.63,58.152,2.623,7.911,8.672
3349.8,0.184,2.628,59.529,2.563,8.015,8.672
3349.9,0.181,2.624,54.707,2.595,8.075,8.75
3350.0,0.178,2.62,53.912,2.609,8.038,8.77
3350.1,0.18,2.618,53.959,2.648,7.94,8.672
3350.2,0.176,2.62,52.688,2.618,7.85,8.672
3350.3,0.173,2.624,56.004,2.649,7.809,8.672
3350.4,0.177,2.629,59.246,2.695,7.8,8.625
3350.5,0.182,2.632,64.451,2.703,7.804,8.625
3350.6,0.187,2.63,70.51,2.702,7.794,8.683
3350.7,0.194,2.625,76.016,2.688,7.708,8.734
3350.8,0.205,2.616,78.038,2.691,7.521,8.703
3350.9,0.204,2.609,77.178,2.659,7.283,8.672
3351.0,0.204,2.602,75.878,2.63,7.09,8.625
3351.1,0.205,2.596,79.028,2.567,6.973,8.601
3351.2,0.212,2.591,82.728,2.568,6.933,8.578
3351.3,0.224,2.587,90.141,2.469,6.94,8.625
3351.4,0.245,2.582,97.011,2.346,6.96,8.625
3351.5,0.26,2.576,100.524,2.337,6.945,8.682
3351.6,0.277,2.569,104.94,2.314,6.865,8.682
3351.7,0.283,2.563,107.545,2.373,6.73,8.672
3351.8,0.285,2.559,106.36,2.309,6.58,8.625
3351.9,0.28,2.556,106.931,2.255,6.467,8.578
3352.0,0.267,2.553,105.775,2.309,6.4,8.601
3352.1,0.259,2.551,106.46,2.39,6.347,8.578
3352.2,0.252,2.549,105.59,2.42,6.277,8.578
3352.3,0.249,2.549,101.985,2.434,6.181,8.557
3352.4,0.247,2.551,101.64,2.275,6.101,8.547
3352.5,0.246,2.557,103.907,2.221,6.071,8.547
3352.6,0.248,2.564,106.218,2.284,6.104,8.5
3352.7,0.244,2.568,108.099,2.315,6.167,8.563
3352.8,0.244,2.56,109.871,2.322,6.21,8.625
3352.9,0.25,2.541,113.163,2.398,6.233,8.609
3353.0,0.251,2.521,116.638,2.538,6.295,8.578
3353.1,0.249,2.512,119.181,2.569,6.417,8.578
3353.2,0.245,2.518,117.681,2.613,6.556,8.578
3353.3,0.241,2.531,113.512,2.672,6.641,8.578
3353.4,0.237,2.542,109.053,2.703,6.657,8.578
3353.5,0.235,2.545,109.778,2.69,6.628,8.578
3353.6,0.236,2.544,112.758,2.694,6.591,8.568
3353.7,0.237,2.544,110.084,2.76,6.558,8.547
3353.8,0.239,2.543,109.414,2.801,6.558,8.557
3353.9,0.246,2.54,113.811,2.768,6.604,8.578
3354.0,0.253,2.536,118.147,2.809,6.697,8.578
3354.1,0.256,2.537,122.854,2.778,6.797,8.602
3354.2,0.258,2.546,123.362,2.604,6.826,8.625
3354.3,0.259,2.557,118.446,2.547,6.737,8.578
3354.4,0.254,2.561,113.914,2.527,6.567,8.625
3354.5,0.256,2.554,111.759,2.505,6.397,8.609
3354.6,0.257,2.538,112.909,2.542,6.314,8.578
3354.7,0.26,2.526,113.098,2.575,6.324,8.578
3354.8,0.264,2.523,116.338,2.556,6.375,8.578
3354.9,0.264,2.532,119.028,2.469,6.405,8.578
3355.0,0.261,2.545,117.786,2.379,6.396,8.578
3355.1,0.259,2.553,117.261,2.296,6.372,8.578
3355.2,0.259,2.552,111.725,2.4,6.358,8.578
3355.3,0.259,2.545,105.265,2.461,6.347,8.578
3355.4,0.256,2.541,103.935,2.492,6.336,8.578
3355.5,0.252,2.543,104.539,2.476,6.335,8.578
3355.6,0.248,2.547,105.612,2.431,6.367,8.578
3355.7,0.247,2.55,103.201,2.341,6.451,8.578
3355.8,0.245,2.555,101.961,2.285,6.558,8.578
3355.9,0.242,2.565,103.607,2.259,6.634,8.578
3356.0,0.24,2.579,104.554,2.254,6.634,8.578
3356.1,0.24,2.59,105.439,2.32,6.558,8.578
3356.2,0.243,2.593,104.915,2.28,6.468,8.578
3356.3,0.245,2.588,103.73,2.26,6.419,8.578
3356.4,0.245,2.581,100.658,2.238,6.406,8.578
3356.5,0.242,2.574,99.062,2.204,6.402,8.578
3356.6,0.238,2.569,97.33,2.183,6.387,8.578
3356.7,0.237,2.565,95.382,2.137,6.369,8.578
3356.8,0.238,2.565,94.4,2.163,6.365,8.578
3356.9,0.243,2.568,92.814,2.152,6.385,8.557
3357.0,0.248,2.571,91.299,2.176,6.42,8.531
3357.1,0.248,2.576,94.123,2.132,6.455,8.532
3357.2,0.25,2.582,95.756,2.056,6.439,8.578
3357.3,0.256,2.586,93.619,2.036,6.333,8.547
3357.4,0.258,2.581,92.436,2.05,6.163,8.547
3357.5,0.26,2.568,90.586,2.068,6.003,8.547
3357.6,0.26,2.56,91.551,2.056,5.997,8.547
3357.7,0.26,2.551,92.518,2.021,5.991,8.489
3357.8,0.258,2.552,94.278,2.03,6.13,8.469
3357.9,0.256,2.557,94.827,2.034,6.285,8.5
3358.0,0.25,2.56,92.779,2.05,6.409,8.578
3358.1,0.251,2.559,92.76,2.052,6.479,8.578
3358.2,0.254,2.557,92.104,2.066,6.498,8.578
3358.3,0.257,2.556,92.372,2.074,6.485,8.578
3358.4,0.257,2.559,92.553,2.084,6.457,8.578
3358.5,0.254,2.561,93.704,2.071,6.409,8.578
3358.6,0.25,2.558,93.218,2.068,6.33,8.578
3358.7,0.244,2.552,91.86,2.071,6.204,8.578
3358.8,0.24,2.55,90.201,2.076,6.065,8.578
3358.9,0.243,2.553,90.318,2.072,5.959,8.5
3359.0,0.241,2.557,89.246,2.083,5.945,8.469
3359.1,0.241,2.556,89.173,2.087,6.039,8.49
3359.2,0.242,2.554,89.721,2.089,6.201,8.49
3359.3,0.239,2.555,91.269,2.097,6.365,8.557
3359.4,0.243,2.559,90.676,2.113,6.489,8.578
3359.5,0.246,2.562,91.402,2.059,6.548,8.578
3359.6,0.249,2.562,90.119,2.043,6.55,8.578
3359.7,0.25,2.56,88.314,2.021,6.509,8.578
3359.8,0.248,2.56,86.75,2.025,6.439,8.578
3359.9,0.248,2.559,87.024,2.004,6.347,8.557
3360.0,0.246,2.559,86.829,1.963,6.268,8.547
3360.1,0.249,2.561,87.698,1.969,6.249,8.495
3360.2,0.249,2.566,88.593,1.928,6.342,8.547
3360.3,0.25,2.572,93.512,1.947,6.541,8.602
3360.4,0.258,2.577,92.562,1.898,6.748,8.625
3360.5,0.267,2.582,90.638,1.84,6.856,8.625
3360.6,0.274,2.585,91.515,1.821,6.81,8.625
3360.7,0.282,2.583,91.4,1.795,6.676,8.578
3360.8,0.286,2.576,93.171,1.817,6.553,8.578
3360.9,0.286,2.569,93.309,1.855,6.51,8.578
3361.0,0.283,2.567,90.81,1.874,6.549,8.578
3361.1,0.279,2.568,91.668,1.878,6.633,8.578
3361.2,0.276,2.569,90.941,1.896,6.73,8.578
3361.3,0.272,2.569,91.216,1.865,6.796,8.625
3361.4,0.274,2.568,91.488,1.917,6.789,8.609
3361.5,0.273,2.566,92.016,1.992,6.699,8.578
3361.6,0.268,2.563,93.226,2.036,6.559,8.594
3361.7,0.268,2.559,91.636,2.028,6.418,8.587
3361.8,0.266,2.556,93.416,1.996,6.328,8.578
3361.9,0.263,2.555,93.536,2.016,6.321,8.578
3362.0,0.258,2.557,94.629,1.986,6.405,8.594
3362.1,0.258,2.559,95.501,2.001,6.547,8.594
3362.2,0.256,2.564,96.932,2.092,6.65,8.578
3362.3,0.257,2.567,96.562,2.156,6.663,8.578
3362.4,0.26,2.568,99.493,2.144,6.637,8.578
3362.5,0.265,2.567,104.178,2.16,6.619,8.578
3362.6,0.267,2.564,101.489,2.074,6.617,8.625
3362.7,0.273,2.561,99.674,2.015,6.619,8.609
3362.8,0.275,2.558,101.242,1.982,6.591,8.578
3362.9,0.276,2.558,102.2,2.058,6.531,8.557
3363.0,0.276,2.56,101.026,2.104,6.462,8.578
3363.1,0.278,2.56,101.682,2.11,6.398,8.547
3363.2,0.275,2.556,101.192,2.15,6.319,8.563
3363.3,0.274,2.548,98.705,2.2,6.2,8.578
3363.4,0.271,2.54,96.056,2.211,6.056,8.578
3363.5,0.272,2.535,94.127,2.164,5.961,8.526
3363.6,0.269,2.532,92.942,2.144,5.983,8.469
3363.7,0.267,2.532,91.299,2.128,6.117,8.469
3363.8,0.266,2.532,92.347,2.115,6.286,8.5
3363.9,0.264,2.535,92.606,2.133,6.419,8.524
3364.0,0.268,2.54,91.669,2.091,6.473,8.547
3364.1,0.272,2.545,90.314,2.111,6.475,8.578
3364.2,0.28,2.546,89.114,2.084,6.475,8.578
3364.3,0.284,2.541,90.399,2.111,6.503,8.578
3364.4,0.285,2.538,88.597,2.086,6.543,8.578
3364.5,0.282,2.539,90.686,2.124,6.552,8.578
3364.6,0.28,2.545,90.483,2.089,6.5,8.578
3364.7,0.281,2.551,89.626,2.066,6.412,8.547
3364.8,0.276,2.551,92.899,2.082,6.333,8.578
3364.9,0.271,2.547,92.252,2.083,6.287,8.578
3365.0,0.267,2.543,91.567,2.136,6.258,8.547
3365.1,0.264,2.543,91.656,2.142,6.241,8.547
3365.2,0.263,2.546,89.987,2.194,6.235,8.557
3365.3,0.262,2.549,89.5,2.194,6.246,8.578
3365.4,0.26,2.55,89.23,2.205,6.27,8.578
3365.5,0.257,2.552,90.035,2.142,6.294,8.578
3365.6,0.257,2.554,94.783,2.138,6.28,8.547
3365.7,0.253,2.556,98.08,2.149,6.197,8.578
3365.8,0.252,2.558,96.598,2.159,6.052,8.547
3365.9,0.253,2.561,95.899,2.18,5.915,8.489
3366.0,0.254,2.566,96.864,2.163,5.842,8.469
3366.1,0.256,2.571,97.701,2.172,5.847,8.469
3366.2,0.257,2.575,98.524,2.146,5.873,8.484
3366.3,0.257,2.574,94.054,2.103,5.87,8.5
3366.4,0.257,2.568,90.272,2.112,5.821,8.479
3366.5,0.259,2.561,88.495,2.17,5.748,8.499
3366.6,0.264,2.554,89.021,2.167,5.686,8.401
3366.7,0.267,2.549,91.519,2.098,5.688,8.318
3366.8,0.267,2.543,91.56,2.136,5.765,8.437
3366.9,0.264,2.536,89.646,2.125,5.885,8.406
3367.0,0.261,2.53,89.137,2.102,5.983,8.422
3367.1,0.26,2.529,89.007,2.093,5.998,8.484
3367.2,0.259,2.531,89.208,2.244,5.905,8.5
3367.3,0.255,2.535,86.854,2.361,5.761,8.422
3367.4,0.248,2.539,86.299,2.37,5.701,8.453
3367.5,0.236,2.543,86.068,2.423,5.824,8.526
3367.6,0.228,2.549,86.614,2.44,6.088,8.578
3367.7,0.22,2.559,87.923,2.521,6.37,8.578
3367.8,0.214,2.572,85.751,2.599,6.591,8.578
3367.9,0.212,2.585,84.579,2.803,6.708,8.578
3368.0,0.216,2.594,89.331,2.821,6.741,8.578
3368.1,0.223,2.6,91.242,2.579,6.698,8.578
3368.2,0.229,2.604,89.383,2.405,6.604,8.578
3368.3,0.233,2.603,86.783,2.374,6.501,8.578
3368.4,0.235,2.595,85.121,2.351,6.427,8.578
3368.5,0.238,2.582,85.351,2.35,6.402,8.578
3368.6,0.244,2.569,85.157,2.331,6.424,8.578
3368.7,0.251,2.56,85.207,2.325,6.474,8.578
3368.8,0.258,2.558,84.863,2.292,6.526,8.578
3368.9,0.264,2.561,88.319,2.291,6.565,8.578
3369.0,0.268,2.562,88.145,2.239,6.601,8.578
3369.1,0.269,2.559,85.278,2.194,6.636,8.578
3369.2,0.27,2.552,86.603,2.172,6.65,8.578
3369.3,0.268,2.544,86.734,2.126,6.631,8.594
3369.4,0.267,2.54,88.045,2.18,6.58,8.625
3369.5,0.266,2.541,90.801,2.194,6.52,8.578
3369.6,0.259,2.545,90.654,2.231,6.485,8.578
3369.7,0.248,2.55,92.876,2.271,6.492,8.594
3369.8,0.244,2.554,96.415,2.374,6.531,8.594
3369.9,0.241,2.559,96.054,2.429,6.55,8.578
3370.0,0.242,2.562,93.756,2.511,6.527,8.578
3370.1,0.24,2.563,93.986,2.592,6.494,8.594
3370.2,0.242,2.563,91.303,2.667,6.491,8.594
3370.3,0.238,2.564,90.197,2.757,6.51,8.594
3370.4,0.239,2.565,88.955,2.812,6.518,8.594
3370.5,0.238,2.567,86.632,2.853,6.508,8.578
3370.6,0.239,2.568,83.564,2.927,6.51,8.578
3370.7,0.238,2.567,81.457,2.968,6.55,8.594
3370.8,0.239,2.567,85.25,2.956,6.62,8.625
3370.9,0.238,2.568,86.09,2.859,6.68,8.625
3371.0,0.238,2.571,86.443,2.872,6.693,8.594
3371.1,0.235,2.572,85.16,2.642,6.665,8.609
3371.2,0.235,2.573,85.561,2.594,6.624,8.578
3371.3,0.238,2.574,87.132,2.518,6.598,8.578
3371.4,0.243,2.574,86.394,2.413,6.598,8.578
3371.5,0.249,2.575,87.745,2.445,6.604,8.578
3371.6,0.252,2.575,87.774,2.387,6.592,8.601
3371.7,0.25,2.576,87.683,2.431,6.566,8.578
3371.8,0.246,2.578,91.067,2.323,6.531,8.578
3371.9,0.241,2.58,91.624,2.237,6.493,8.578
3372.0,0.235,2.582,87.585,2.338,6.465,8.594
3372.1,0.235,2.583,82.448,2.352,6.452,8.625
3372.2,0.238,2.584,81.606,2.359,6.464,8.578
3372.3,0.237,2.582,82.132,2.344,6.492,8.578
3372.4,0.236,2.579,81.704,2.355,6.539,8.594
3372.5,0.229,2.577,78.484,2.341,6.602,8.625
3372.6,0.225,2.578,80.672,2.359,6.666,8.625
3372.7,0.225,2.581,80.927,2.318,6.718,8.578
3372.8,0.224,2.585,79.155,2.314,6.744,8.578
3372.9,0.227,2.585,78.302,2.354,6.746,8.578
3373.0,0.233,2.583,78.282,2.371,6.747,8.578
3373.1,0.239,2.579,80.595,2.443,6.772,8.578
3373.2,0.241,2.575,81.939,2.544,6.828,8.609
3373.3,0.244,2.573,82.128,2.478,6.864,8.578
3373.4,0.242,2.574,84.107,2.474,6.829,8.578
3373.5,0.24,2.576,85.497,2.434,6.724,8.578
3373.6,0.239,2.578,83.616,2.47,6.614,8.578
3373.7,0.24,2.58,80.875,2.493,6.561,8.578
3373.8,0.243,2.582,80.537,2.526,6.576,8.578
3373.9,0.247,2.586,84.576,2.519,6.612,8.578
3374.0,0.251,2.591,85.852,2.577,6.648,8.578
3374.1,0.25,2.594,85.147,2.611,6.691,8.625
3374.2,0.251,2.595,85.764,2.571,6.737,8.578
3374.3,0.248,2.596,88.949,2.568,6.755,8.578
3374.4,0.248,2.595,89.328,2.495,6.733,8.578
3374.5,0.247,2.593,89.816,2.564,6.695,8.625
3374.6,0.251,2.589,91.231,2.614,6.685,8.594
3374.7,0.252,2.587,92.186,2.556,6.734,8.578
3374.8,0.252,2.59,94.517,2.501,6.828,8.578
3374.9,0.252,2.595,93.276,2.451,6.9,8.578
3375.0,0.253,2.599,91.622,2.482,6.897,8.578
3375.1,0.254,2.6,92.082,2.462,6.817,8.578
3375.2,0.256,2.596,93.092,2.491,6.696,8.578
3375.3,0.257,2.59,92.68,2.507,6.586,8.578
3375.4,0.256,2.582,91.653,2.515,6.527,8.578
3375.5,0.255,2.574,93.098,2.506,6.528,8.578
3375.6,0.253,2.566,94.642,2.5,6.556,8.594
3375.7,0.253,2.562,93.662,2.52,6.563,8.625
3375.8,0.255,2.56,90.931,2.491,6.543,8.578
3375.9,0.252,2.56,90.483,2.462,6.521,8.609
3376.0,0.254,2.561,89.225,2.43,6.518,8.578
3376.1,0.254,2.565,92.303,2.492,6.519,8.609
3376.2,0.254,2.569,93.605,2.554,6.509,8.578
3376.3,0.252,2.571,93.209,2.503,6.498,8.578
3376.4,0.249,2.568,93.785,2.491,6.495,8.578
3376.5,0.248,2.56,90.856,2.612,6.505,8.578
3376.6,0.249,2.553,91.786,2.615,6.519,8.578
3376.7,0.252,2.55,92.78,2.53,6.529,8.578
3376.8,0.255,2.552,90.601,2.419,6.521,8.578
3376.9,0.257,2.555,91.364,2.561,6.49,8.578
3377.0,0.259,2.556,88.726,2.627,6.457,8.578
3377.1,0.257,2.553,88.181,2.609,6.453,8.609
3377.2,0.257,2.547,88.539,2.358,6.499,8.609
3377.3,0.253,2.542,88.202,2.377,6.581,8.578
3377.4,0.248,2.539,92.011,2.337,6.645,8.578
3377.5,0.245,2.543,92.577,2.363,6.655,8.578
3377.6,0.244,2.553,90.938,2.354,6.604,8.578
3377.7,0.245,2.568,88.992,2.372,6.528,8.578
3377.8,0.246,2.581,89.075,2.269,6.483,8.578
3377.9,0.248,2.589,91.172,2.487,6.504,8.578
3378.0,0.248,2.591,92.279,2.7,6.583,8.578
3378.1,0.246,2.592,92.244,2.617,6.668,8.578
3378.2,0.241,2.593,90.969,2.651,6.715,8.578
3378.3,0.236,2.595,90.679,2.652,6.717,8.578
3378.4,0.23,2.594,88.522,2.644,6.7,8.578
3378.5,0.228,2.592,87.81,2.684,6.678,8.578
3378.6,0.229,2.591,87.913,2.656,6.648,8.578
3378.7,0.232,2.592,85.881,2.676,6.614,8.578
3378.8,0.234,2.594,87.559,2.694,6.6,8.578
3378.9,0.232,2.596,87.792,2.698,6.611,8.609
3379.0,0.23,2.596,87.488,2.703,6.622,8.625
3379.1,0.231,2.596,88.138,2.709,6.605,8.578
3379.2,0.231,2.595,88.425,2.714,6.56,8.578
3379.3,0.236,2.592,86.625,2.652,6.506,8.578
3379.4,0.243,2.586,87.268,2.66,6.45,8.578
3379.5,0.252,2.578,88.137,2.624,6.38,8.578
3379.6,0.258,2.568,87.435,2.639,6.313,8.578
3379.7,0.261,2.561,90.214,2.568,6.288,8.578
3379.8,0.26,2.558,92.182,2.56,6.322,8.609
3379.9,0.262,2.557,92.468,2.6,6.391,8.625
3380.0,0.269,2.556,91.915,2.454,6.448,8.594
3380.1,0.272,2.554,90.231,2.288,6.469,8.578
3380.2,0.273,2.553,86.753,2.226,6.472,8.578
3380.3,0.273,2.552,86.504,2.419,6.499,8.578
3380.4,0.267,2.551,88.059,2.467,6.56,8.625
3380.5,0.267,2.549,88.266,2.395,6.623,8.594
3380.6,0.265,2.548,86.129,2.408,6.647,8.578
3380.7,0.267,2.549,86.067,2.395,6.625,8.578
3380.8,0.269,2.552,86.542,2.443,6.575,8.594
3380.9,0.273,2.556,87.109,2.558,6.511,8.625
3381.0,0.276,2.558,82.883,2.596,6.444,8.578
3381.1,0.273,2.554,83.025,2.773,6.383,8.578
3381.2,0.27,2.549,83.631,2.985,6.341,8.578
3381.3,0.271,2.545,83.734,3.16,6.326,8.578
3381.4,0.271,2.541,84.241,3.341,6.333,8.609
3381.5,0.275,2.538,84.351,3.303,6.36,8.609
3381.6,0.274,2.535,84.471,3.347,6.413,8.578
3381.7,0.272,2.537,85.757,3.411,6.478,8.578
3381.8,0.268,2.546,88.401,3.424,6.513,8.625
3381.9,0.267,2.556,89.773,3.47,6.497,8.625
3382.0,0.268,2.561,89.741,3.474,6.448,8.578
3382.1,0.265,2.56,88.116,3.527,6.427,8.578
3382.2,0.26,2.558,86.358,3.441,6.461,8.578
3382.3,0.255,2.557,84.056,3.516,6.534,8.578
3382.4,0.252,2.558,84.97,3.75,6.637,8.578
3382.5,0.247,2.562,84.513,3.778,6.781,8.609
3382.6,0.243,2.57,87.176,3.651,6.929,8.625
3382.7,0.237,2.583,88.511,3.563,7.024,8.625
3382.8,0.231,2.593,92.151,3.503,7.01,8.625
3382.9,0.231,2.597,95.174,3.696,6.907,8.609
3383.0,0.232,2.598,92.867,3.622,6.775,8.578
3383.1,0.238,2.602,94.092,3.265,6.665,8.578
3383.2,0.243,2.605,94.882,3.062,6.591,8.578
3383.3,0.246,2.605,93.896,3.004,6.575,8.578
3383.4,0.25,2.603,95.192,2.826,6.646,8.578
3383.5,0.256,2.603,98.336,2.718,6.784,8.578
3383.6,0.264,2.604,101.785,2.686,6.93,8.578
3383.7,0.269,2.606,104.347,2.576,7.03,8.578
3383.8,0.271,2.607,104.418,2.592,7.045,8.578
3383.9,0.271,2.61,105.946,2.468,6.983,8.578
3384.0,0.272,2.612,106.789,2.466,6.884,8.578
3384.1,0.271,2.612,103.478,2.374,6.815,8.609
3384.2,0.275,2.605,98.135,2.268,6.83,8.625
3384.3,0.282,2.595,99.54,2.317,6.937,8.578
3384.4,0.285,2.59,98.166,2.31,7.074,8.578
3384.5,0.285,2.596,99.774,2.338,7.146,8.578
3384.6,0.282,2.61,101.933,2.324,7.1,8.578
3384.7,0.278,2.622,104.99,2.275,6.957,8.578
3384.8,0.277,2.622,107.767,2.24,6.787,8.578
3384.9,0.279,2.61,104.253,2.237,6.66,8.578
3385.0,0.277,2.594,100.799,2.371,6.578,8.609
3385.1,0.279,2.583,97.109,2.471,6.528,8.578
3385.2,0.275,2.58,91.706,2.491,6.495,8.602
3385.3,0.272,2.578,91.521,2.531,6.495,8.625
3385.4,0.272,2.576,89.638,2.499,6.543,8.578
3385.5,0.268,2.575,88.428,2.451,6.633,8.578
3385.6,0.264,2.577,87.348,2.489,6.737,8.578
